date,temperature,humidity,pressure,label,cos_hour,sin_hour,cos_month,sin_month,temp_gradient,humid_gradient,press_gradient,elevation,latitude,longitude
2024-11-27 06:30:00+00:00,28.350000381469727,35.87798309326172,1010.4398193359375,genuine,6.123233995736766e-17,1.0,0.8660254037844384,-0.5000000000000004,0.6000003814697266,-1.7699508666992188,-1.19598388671875,11.0,22.56263,88.36304
2024-11-27 07:30:00+00:00,28.600000381469727,35.360572814941406,1009.2426147460938,genuine,-0.25881904510252063,0.9659258262890683,0.8660254037844384,-0.5000000000000004,0.25,-0.5174102783203125,-1.19720458984375,11.0,22.56263,88.36304
2024-11-27 08:30:00+00:00,28.600000381469727,35.360572814941406,1008.8430786132812,genuine,-0.4999999999999998,0.8660254037844387,0.8660254037844384,-0.5000000000000004,0.0,0.0,-0.3995361328125,11.0,22.56263,88.36304
2024-11-27 09:30:00+00:00,28.200000762939453,35.24866485595703,1008.6414794921875,genuine,-0.7071067811865475,0.7071067811865476,0.8660254037844384,-0.5000000000000004,-0.39999961853027344,-0.111907958984375,-0.20159912109375,11.0,22.56263,88.36304
2024-11-27 10:30:00+00:00,26.5,51.512176513671875,1009.1339111328125,genuine,-0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,-1.7000007629394531,16.263511657714844,0.492431640625,11.0,22.56263,88.36304
2024-11-27 11:30:00+00:00,25.049999237060547,56.13578796386719,1009.8267211914062,genuine,-0.9659258262890682,0.258819045102521,0.8660254037844384,-0.5000000000000004,-1.4500007629394531,4.6236114501953125,0.69281005859375,11.0,22.56263,88.36304
2024-11-27 12:30:00+00:00,24.450000762939453,59.69021987915039,1010.8229370117188,genuine,-1.0,1.2246467991473532e-16,0.8660254037844384,-0.5000000000000004,-0.5999984741210938,3.554431915283203,0.9962158203125,11.0,22.56263,88.36304
2024-11-27 13:30:00+00:00,23.850000381469727,59.93220901489258,1011.7192993164062,genuine,-0.9659258262890683,-0.2588190451025208,0.8660254037844384,-0.5000000000000004,-0.6000003814697266,0.2419891357421875,0.8963623046875,11.0,22.56263,88.36304
2024-11-27 14:30:00+00:00,23.200000762939453,63.33205795288086,1012.0159912109375,genuine,-0.8660254037844388,-0.4999999999999997,0.8660254037844384,-0.5000000000000004,-0.6499996185302734,3.3998489379882812,0.29669189453125,11.0,22.56263,88.36304
2024-11-27 15:30:00+00:00,22.450000762939453,65.22545623779297,1012.51220703125,genuine,-0.7071067811865479,-0.7071067811865471,0.8660254037844384,-0.5000000000000004,-0.75,1.8933982849121094,0.4962158203125,11.0,22.56263,88.36304
2024-11-27 16:30:00+00:00,22.450000762939453,66.70177459716797,1012.51220703125,genuine,-0.5000000000000004,-0.8660254037844384,0.8660254037844384,-0.5000000000000004,0.0,1.476318359375,0.0,11.0,22.56263,88.36304
2024-11-27 17:30:00+00:00,21.899999618530273,70.53067016601562,1012.2100830078125,genuine,-0.25881904510252063,-0.9659258262890683,0.8660254037844384,-0.5000000000000004,-0.5500011444091797,3.8288955688476562,-0.3021240234375,11.0,22.56263,88.36304
2024-11-27 18:30:00+00:00,21.299999237060547,74.10436248779297,1011.7080688476562,genuine,-1.8369701987210297e-16,-1.0,0.8660254037844384,-0.5000000000000004,-0.6000003814697266,3.5736923217773438,-0.50201416015625,11.0,22.56263,88.36304
2024-11-27 19:30:00+00:00,20.850000381469727,76.66645050048828,1011.3067626953125,genuine,0.2588190451025203,-0.9659258262890684,0.8660254037844384,-0.5000000000000004,-0.4499988555908203,2.5620880126953125,-0.40130615234375,11.0,22.56263,88.36304
2024-11-27 20:30:00+00:00,20.399999618530273,79.07276916503906,1011.3048095703125,genuine,0.5000000000000001,-0.8660254037844386,0.8660254037844384,-0.5000000000000004,-0.4500007629394531,2.4063186645507812,-0.001953125,11.0,22.56263,88.36304
2024-11-27 21:30:00+00:00,20.149999618530273,80.55895233154297,1011.4034423828125,genuine,0.7071067811865474,-0.7071067811865477,0.8660254037844384,-0.5000000000000004,-0.25,1.4861831665039062,0.0986328125,11.0,22.56263,88.36304
2024-11-27 22:30:00+00:00,19.5,83.60546875,1011.400634765625,genuine,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,-0.6499996185302734,3.0465164184570312,-0.0028076171875,11.0,22.56263,88.36304
2024-11-27 23:30:00+00:00,19.149999618530273,84.36698913574219,1011.998291015625,genuine,0.9659258262890681,-0.25881904510252157,0.8660254037844384,-0.5000000000000004,-0.35000038146972656,0.7615203857421875,0.59765625,11.0,22.56263,88.36304
2024-11-28 00:30:00+00:00,19.5,87.12053680419922,1012.8987426757812,genuine,1.0,0.0,0.8660254037844384,-0.5000000000000004,0.35000038146972656,2.7535476684570312,0.90045166015625,11.0,22.56263,88.36304
2024-11-28 01:30:00+00:00,20.549999237060547,82.1557388305664,1013.9021606445312,genuine,0.9659258262890683,0.25881904510252074,0.8660254037844384,-0.5000000000000004,1.0499992370605469,-4.9647979736328125,1.00341796875,11.0,22.56263,88.36304
2024-11-28 02:30:00+00:00,22.450000762939453,73.83131408691406,1014.2100830078125,genuine,0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,1.9000015258789062,-8.324424743652344,0.30792236328125,11.0,22.56263,88.36304
2024-11-28 03:30:00+00:00,24.649999618530273,64.66249084472656,1014.1197509765625,genuine,0.7071067811865476,0.7071067811865475,0.8660254037844384,-0.5000000000000004,2.1999988555908203,-9.1688232421875,-0.09033203125,11.0,22.56263,88.36304
2024-11-28 04:30:00+00:00,26.5,53.694183349609375,1013.5283203125,genuine,0.5000000000000001,0.8660254037844386,0.8660254037844384,-0.5000000000000004,1.8500003814697266,-10.968307495117188,-0.5914306640625,11.0,22.56263,88.36304
2024-11-28 05:30:00+00:00,27.649999618530273,47.84187316894531,1012.534423828125,genuine,0.25881904510252074,0.9659258262890683,0.8660254037844384,-0.5000000000000004,1.1499996185302734,-5.8523101806640625,-0.993896484375,11.0,22.56263,88.36304
2024-11-28 06:30:00+00:00,28.399999618530273,44.20698547363281,1011.43896484375,genuine,6.123233995736766e-17,1.0,0.8660254037844384,-0.5000000000000004,0.75,-3.6348876953125,-1.095458984375,11.0,22.56263,88.36304
2024-11-28 07:30:00+00:00,28.75,42.489017486572266,1010.3418579101562,genuine,-0.25881904510252063,0.9659258262890683,0.8660254037844384,-0.5000000000000004,0.35000038146972656,-1.7179679870605469,-1.09710693359375,11.0,22.56263,88.36304
2024-11-28 08:30:00+00:00,28.700000762939453,42.33852005004883,1010.2417602539062,genuine,-0.4999999999999998,0.8660254037844387,0.8660254037844384,-0.5000000000000004,-0.049999237060546875,-0.1504974365234375,-0.10009765625,11.0,22.56263,88.36304
2024-11-28 09:30:00+00:00,28.049999237060547,44.39668273925781,1010.2388305664062,genuine,-0.7071067811865475,0.7071067811865476,0.8660254037844384,-0.5000000000000004,-0.6500015258789062,2.0581626892089844,-0.0029296875,11.0,22.56263,88.36304
2024-11-28 10:30:00+00:00,26.950000762939453,48.896053314208984,1010.4341430664062,genuine,-0.8660254037844387,0.49999999999999994,0.8660254037844384,-0.5000000000000004,-1.0999984741210938,4.499370574951172,0.1953125,11.0,22.56263,88.36304
2024-11-28 11:30:00+00:00,25.899999618530273,54.40451431274414,1010.8291625976562,genuine,-0.9659258262890682,0.258819045102521,0.8660254037844384,-0.5000000000000004,-1.0500011444091797,5.508460998535156,0.39501953125,11.0,22.56263,88.36304
2024-11-28 12:30:00+00:00,25.600000381469727,57.90475845336914,1011.527099609375,genuine,-1.0,1.2246467991473532e-16,0.8660254037844384,-0.5000000000000004,-0.2999992370605469,3.500244140625,0.69793701171875,11.0,22.56263,88.36304
2024-11-28 13:30:00+00:00,25.200000762939453,60.24595642089844,1012.424072265625,genuine,-0.9659258262890683,-0.2588190451025208,0.8660254037844384,-0.5000000000000004,-0.39999961853027344,2.341197967529297,0.89697265625,11.0,22.56263,88.36304
2024-11-28 14:30:00+00:00,24.649999618530273,63.44895553588867,1012.9212646484375,genuine,-0.8660254037844388,-0.4999999999999997,0.8660254037844384,-0.5000000000000004,-0.5500011444091797,3.2029991149902344,0.4971923828125,11.0,22.56263,88.36304
2024-11-28 15:30:00+00:00,24.049999237060547,66.60759735107422,1013.2182006835938,genuine,-0.7071067811865479,-0.7071067811865471,0.8660254037844384,-0.5000000000000004,-0.6000003814697266,3.158641815185547,0.29693603515625,11.0,22.56263,88.36304
2024-11-28 16:30:00+00:00,23.600000381469727,68.2193374633789,1013.1165771484375,genuine,-0.5000000000000004,-0.8660254037844384,0.8660254037844384,-0.5000000000000004,-0.4499988555908203,1.6117401123046875,-0.10162353515625,11.0,22.56263,88.36304
2024-11-28 17:30:00+00:00,23.049999237060547,69.6368637084961,1012.8143920898438,genuine,-0.25881904510252063,-0.9659258262890683,0.8660254037844384,-0.5000000000000004,-0.5500011444091797,1.4175262451171875,-0.30218505859375,11.0,22.56263,88.36304
2024-11-28 18:30:00+00:00,22.549999237060547,70.87664794921875,1012.41259765625,genuine,-1.8369701987210297e-16,-1.0,0.8660254037844384,-0.5000000000000004,-0.5,1.2397842407226562,-0.40179443359375,11.0,22.56263,88.36304
